Recipe_id,Recipe,Ingredients,Link,Cuisine,Easy
1514,"Classic, Upgraded Chicken Parmesan","['onion half moon', 'panko breadcrumb', 'tomato', 'oregano', 'sugar', 'blend', 'skin chicken thigh', 'parsley', 'thyme', 'bread crumb', 'spaghetti', 'flour', 'cheese', 'oil', 'garlic', 'basil leaf', 'egg']",https://tasty.co/recipe/classic-upgraded-chicken-parmesan,italian,No
1515,Jucy Lucy From Minneapolis,"['butter', 'hamburger bun', 'onion', 'sandwich pickle', 'beef patty', 'cheese']",https://tasty.co/recipe/jucy-lucy-from-minneapolis,american,No
1516,Beef & Broccoli Cauliflower Fried Rice,"['broccoli', 'steak strip', ' cauliflower', 'brown sugar']",https://tasty.co/recipe/beef-broccoli-cauliflower-fried-rice,chinese,Yes
1517,Buttermilk-fried Chicken Salad,"['dill', 'lemon juice', 'buttermilk', 'cayenne', 'plain yogurt', 'cucumber', 'spring mix', 'onion', 'oil', 'flour', 'rom tomato', 'chicken thigh']",https://tasty.co/recipe/buttermilk-fried-chicken-salad,american,Yes
1518,Scalloped Potato Dome,"['butter', 'sheet puff pastry circle', 'cheddar', 'heavy cream', 'strip bacon crispy', 'potato', 'onion', 'chive', 'gold', 'cheese']",https://tasty.co/recipe/scalloped-potato-dome,american,No
1519,Hash Brown Bombs,"['spinach', 'cheddar', 'parsley', 'russet potato', 'onion', 'oil', 'garlic', 'beef', 'marinara sauce', 'egg', 'cheese']",https://tasty.co/recipe/hash-brown-bombs,american,No
1520,Instant-Pot Short Ribs,"['vinegar', 'honey', 'shallot', 'cilantro', 'cornstarch', 'bosc pear pear', 'gochujang', 'coconut', 'sesame seed', 'ginger', 'kimchi', 'beef rib rib half', 'oil', 'rice', 'garlic', 'scallion']",https://tasty.co/recipe/instant-pot-short-ribs,korean,Yes
1521,Sun-dried Tomato Stuffed Chicken,"['chicken breast', 'ball mozzarella', 'cocktail stick toothpick', 'tomato', 'basil leaf', 'oregano']",https://tasty.co/recipe/sun-dried-tomato-stuffed-chicken,french,No
1522,Sweet And Sour Baby Back Ribs Sheet Pan,"['cornstarch', 'pineapple', 'baby rack', 'vinegar', 'honey', 'sesame seed', 'ketchup', 'ginger', 'oil', 'rice', 'garlic', 'scallion', 'bell pepper']",https://tasty.co/recipe/sweet-and-sour-baby-back-ribs-sheet-pan,chinese,No
1524,Shrimp Tempura Rice Burger,"['oil cook', 'honey', 'vinegar', 'ketchup', 'leaf lettuce', 'cook', 'shrimp', 'mayonnaise', 'flour', 'rice', 'egg']",https://tasty.co/recipe/shrimp-tempura-rice-burger,japanese,Yes
1525,French Onion Burger,"['hamburger bun', 'arugula', 'beef lean', 'onion', 'oil', 'mustard choice', 'cheese']",https://tasty.co/recipe/french-onion-burger,french,Yes
1526,Beef Braciole (Stuffed Italian Beef Roll),"['butter', 'tomato', 'oregano', 'celery', 'ribbon', 'parsley', 'bread crumb', 'canola', 'onion', 'basil', 'carrot', 'wine', 'cheese', 'orecchiette pasta polenta', 'flank steak', 'oil', 'garlic', 'bay leaf']",https://tasty.co/recipe/beef-braciole-stuffed-italian-beef-roll,italian,No
1527,Lamb Biryani,"['butter', 'cilantro', 'milk', 'tbsp', 'lemon', 'cardamom seed pod', 'cinnamon stick', 'raisin', 'saffron', 'nutmeg', 'almond', 'basmati rice', 'ginger', 'onion', 'coriander seed', 'cumin seed', 'plain yogurt', 'cayenne', 'oil', 'garlic', 'lamb shoulder', 'egg']",https://tasty.co/recipe/lamb-biryani,indian,No
1528,Southwestern Baked Potato,"['bean', 'guacamole', 'taco', 'oil', 'beef', 'russet potato', 'tomato', 'cheese']",https://tasty.co/recipe/southwestern-baked-potato,american,Yes
1529,Grilled Tri Tip With Rosemary Glaze,"['butter', 'paprika', 'tip roast', 'rosemary', 'onion', 'mustard', 'worcestershire sauce', 'brown sugar']",https://tasty.co/recipe/grilled-tri-tip-with-rosemary-glaze,american,No
1530,Sheet Tray Taco Night,"['oil', 'yogurt', 'cumin', 'cilantro', 'pico gallo', ' broccoli', 'chili', 'lime wedge', 'mushroom', 'corn tortilla', 'onion', 'lime juice', 'lime zest', 'cheese', 'bean', 'flank steak', 'guacamole', 'corn salsa', 'bell pepper']",https://tasty.co/recipe/sheet-tray-taco-night,latin_american,Yes
1531,Chicken Cotoletta As Made By Anna O'Halloran,"['butter', 'chicken breast', 'bread crumb', 'lemon wedge', 'parsley', 'milk', 'oil', 'flour', 'garlic', 'egg', 'cheese']",https://tasty.co/recipe/chicken-cotoletta-as-made-by-anna-ohalloran,italian,No
1532,"Lighter Cauliflower ""Alfredo"" Pasta","['chicken breast', 'penne pasta', 'almond milk', 'asparagus', 'parsley', 'onion', 'oil', 'garlic', ' cauliflower broken', 'oregano', 'broth', 'cheese']",https://tasty.co/recipe/lighter-cauliflower-alfredo-pasta,american,No
1533,Red Wine Pasta,"['butter', 'spaghetti', 'pine nut', 'garlic', 'wine', 'cheese']",https://tasty.co/recipe/red-wine-pasta,italian,No
1534,3-Hour Burger,"['arugula', 'milk', 'sugar', 'yolk', 'rib frozen minute', 'onion root', 'dijon mustard', 'virgin', 'meat grinder minute', 'yeast', 'fry', 'beef', 'butter', 'flour', 'wine', 'cheese', 'lemon juice', 'beef sirloin', 'grapeseed', 'oil', 'garlic', 'egg']",https://tasty.co/recipe/3-hour-burger,american,No
1535,Thai Green Curry With Chicken By Chef Fern,"['coconut milk', 'shallot', 'thai eggplant', 'thai chili', 'sugar', 'thai sweet basil', 'kaffir lime peel', 'curry paste', 'bamboo shoot strip', 'shrimp paste', 'coriander seed', 'cilantro stem', 'chicken breast', 'cumin seed', 'oil', 'rice', 'garlic', 'stalk lemongrass', 'kaffir lime leaf', 'galangal', 'bell pepper']",https://tasty.co/recipe/thai-green-curry-with-chicken-by-chef-fern,thai,No
1536,Cheesy Chicken Pot Pies,"['chicken breast', 'heavy cream', 'chicken stock', 'garlic', ' broccoli', 'thyme', 'bacon', 'rosemary', 'cheese']",https://tasty.co/recipe/cheesy-chicken-pot-pies,british,No
1537,Mac And Cheese Bun Burgers,"['butter', 'cheddar', 'cayenne', 'beef hamburger patty', 'milk', 'onion', 'macaroni', 'flour', 'oil', 'mustard', 'panko breadcrumb', 'tomato', 'egg', 'cheese']",https://tasty.co/recipe/mac-and-cheese-bun-burgers,american,No
1538,Seitan Roast,"['pinto bean', 'oil', 'onion', 'garlic', 'thyme', 'sage', 'broth', 'yeast', 'wheat gluten']",https://tasty.co/recipe/seitan-roast,american,No
1539,Personal Pan Pizza,"['oil', 'pizza dough', 'marinara sauce', 'pepperoni', 'cheese']",https://tasty.co/recipe/personal-pan-pizza,american,Yes
1540,Nashville Hot Chicken By Spike Mendelsohn,"['paprika', 'plain breadcrumb', 'oil', 'cayenne', 'chili', 'milk', 'brown sugar', 'bread butter pickle', 'oil', 'chicken breast breast', 'egg', 'brioche bun']",https://tasty.co/recipe/nashville-hot-chicken-by-spike-mendelsohn,american,No
1541,Meatball Lasagna Bombs,"['bread crumb', 'ricotta', 'parsley', 'milk', 'onion', 'oil', 'basil', 'garlic', 'lasagna minute', 'beef', 'sheet mozzarella half', 'tomato', 'egg', 'cheese']",https://tasty.co/recipe/meatball-lasagna-bombs,italian,No
1542,Beef RagÃ¹,"['ribbon pasta tube pasta', 'beef chuck roast stew meat', 'fl beef stock', 'celery', 'rosemary', 'parsley', 'onion', 'oil', 'oxtail beef shank', 'garlic', 'wine zinfandel cabernet sauvignon', 'carrot', 'tomato', 'bay leaf', 'thyme', 'oregano']",https://tasty.co/recipe/beef-ragu,italian,No
1543,Burrito-Stuffed Chicken Rollups,"['jalapeno', 'cumin', 'pico gallo', 'tomato', 'oregano', 'heavy cream', 'paprika', 'onion', 'lime juice', 'avocado', 'cheese', 'bean', 'chicken breast', 'oil', 'rice', 'garlic', 'bell pepper']",https://tasty.co/recipe/burrito-stuffed-chicken-rollups,latin_american,No
1544,Chicken Fajita Party Ring,"['flour tortilla', 'cumin', 'heavy cream', 'guacamole', 'onion', 'oil', 'rotisserie chicken', 'bell pepper', 'chili', 'cheese']",https://tasty.co/recipe/chicken-fajita-party-ring,latin_american,No
1545,Veggie Stuffed Steak Roll,"['spinach', 'oil searing', 'onion', 'skewer', 'steak', 'garlic', 'cheese', 'bell pepper']",https://tasty.co/recipe/veggie-stuffed-steak-roll,american,No
1546,Hearty White Bean Stew,"['bean', 'bread crusty', 'sodium vegetable broth', 'leek', 'oil', 'garlic', 'pancetta', 'stalk celery stalk', 'carrot', 'tomato', 'thyme', 'cremini mushroom', 'cheese']",https://tasty.co/recipe/hearty-white-bean-stew,american,Yes
1547,Low-Carb Pad Thai,"['daikon radish', 'bean sprout', 'cilantro leaf', 'shallot', 'oil', 'lime wedge', 'tamarind paste lime juice', 'peanut', 'sweet potato', 'chili paste jalapeno', 'garlic', 'chicken thigh', 'zucchini', 'brown sugar']",https://tasty.co/recipe/low-carb-pad-thai,thai,No
1548,Momma's Deep-Dish Mac 'N' Cheese,"['butter', 'egg', 'heavy cream', 'cayenne', 'elbow macaroni', 'milk', 'onion', 'gouda', 'sauce mushroom soup', 'cheese']",https://tasty.co/recipe/mommas-deep-dish-mac-n-cheese,american,Yes
1549,Pollo Ciudad With Cilantro Sauce And Pickled Tomato Salsa,"['butter', 'egg yolk', 'scallion', 'cumin', 'vinegar', 'turmeric', 'shallot', 'bunch cilantro stem leaf', 'mustard seed', 'tomato', 'heavy cream', 'mushroom', 'cilantro leaf', 'chicken stock', 'ginger', 'wine', 'cayenne', 'jalapenoes seed', 'serrano chile seed round', 'oil', 'rice', 'garlic', 'chicken thigh', 'brown sugar']",https://tasty.co/recipe/pollo-ciudad-with-cilantro-sauce-and-pickled-tomato-salsa,latin_american,No
1550,Deep Fried Lasagna,"['breadcrumb', 'oil', 'flour', 'marinara sauce', 'egg', 'lasagna']",https://tasty.co/recipe/deep-fried-lasagna,italian,No
1551,Meatloaf Layered Cake,"['tomato paste', 'paprika', 'celery', 'panko breadcrumb', 'dijon mustard', 'onion', 'milk', 'oil', 'potato', 'carrot', 'beef', 'worcestershire sauce', 'egg']",https://tasty.co/recipe/meatloaf-layered-cake,american,Yes
1552,Hasselback Cheese Puff Fried Chicken,"['chicken breast', 'buttermilk', 'puff', 'packet ranch']",https://tasty.co/recipe/hasselback-cheese-puff-fried-chicken,american,No
1553,One Pot Classic Ragu Lasagna,"['oil', 'butter', 'pork', 'bread', 'tomato', 'lasagna half', 'celery', 'parsley', 'mozzarella', 'lamb', 'ricotta', 'onion', 'carrot', 'wine', 'cheese', 'beef', 'garlic', 'cream room tempertature', 'egg']",https://tasty.co/recipe/one-pot-classic-ragu-lasagna,italian,No
1554,Tachin Joojeh,"['egg yolk', 'butter', 'barberry sultana currant', 'lemon', 'fat yogurt', 'zest', 'parsley', 'saffron thread', 'basmati rice', 'turmeric', 'ginger', 'onion', 'chicken breast', 'cumin', 'plain yogurt', 'oil', 'garlic', 'leaf']",https://tasty.co/recipe/tachin-joojeh,middle_eastern,No
1555,Bacon Jam Hacks,"['cumin', 'apple cider vinegar', 'cayenne', 'bacon', 'maple syrup', 'onion', 'garlic', 'brown sugar']",https://tasty.co/recipe/bacon-jam-hacks,american,Yes
1556,Teriyaki Chicken And Mushroom Skewers,"['spring onion', 'honey', 'sesame seed', 'mushroom', 'chicken thigh', 'bamboo skewer']",https://tasty.co/recipe/teriyaki-chicken-and-mushroom-skewers,american,Yes
1557,Spaghetti and Meatballs with Bone Marrow Sauce by Richard Blais,"['oil', 'tomato paste', 'beef', 'oregano', 'pork', 'parsley', 'tomato juice', 'milk ricotta', 'bone marrow', 'spaghetti', 'onion', 'basil', 'wine', 'cheese', 'plain breadcrumb', 'garlic', 'sage', 'rosemary']",https://tasty.co/recipe/spaghetti-and-meatballs-with-bone-marrownara-sauce-by-richard-blais,italian,No
1560,Turkey Roulade,"['plain mix box', 'butter', 'turkey breast', 'celery', 'sausage', 'chicken stock', 'thyme leaf', 'dijon mustard', 'onion', 'carrot', 'sage']",https://tasty.co/recipe/turkey-roulade,american,Yes
1561,Bangers & Mash Yorkshire Pudding,"['butter', 'heavy cream', 'sausage', 'potato', 'milk', 'onion', 'oil', 'chive', 'gravy', 'egg']",https://tasty.co/recipe/bangers-mash-yorkshire-pudding,british,No
1562,Teriyaki Salmon Burger,"['sugar', 'leaf lettuce', 'mayonnaise', 'mirin', 'rice', 'fillet', 'sake', 'oil']",https://tasty.co/recipe/teriyaki-salmon-burger,japanese,Yes
1563,Lasagna Roses,"['package lasagna noodle', 'tomato sauce', 'tomato paste', 'sausage', 'ricotta', 'parsley', 'onion', 'oil', 'basil', 'garlic', 'beef', 'mozzarella', 'cheese']",https://tasty.co/recipe/lasagna-roses,american,No
1564,Rustic German Potato Noodles,"['butter', 'potato yukon gold potato', 'chicken broth', 'bacon', 'onion', 'boil', 'flour', 'wine', 'nutmeg', 'egg']",https://tasty.co/recipe/rustic-german-potato-noodles,german,No
1565,Microwave Spaghetti Squash & Meatballs,"['pasta sauce', 'spaghetti', 'parsley', 'oil', 'meatball', 'cheese']",https://tasty.co/recipe/microwave-spaghetti-squash-meatballs,american,Yes
1566,How To Make Vegan Pho,"['bean sprout', 'chili', 'cinnamon stick cassia bark', 'rice stick noodle', 'lime wedge', 'star anise', 'tofu package tofu', 'fennel seed', 'cilantro leaf', 'cardamom pod', 'onion', 'shiitake mushroom', 'ginger inch coin', 'coriander seed', 'oyster mushroom', 'daikon thick round', 'oil']",https://tasty.co/recipe/how-to-make-vegan-pho,vietnamese,No
1567,Slow Cooker Roast Beef And No Knead Beer Bread,"['celery', 'beer', 'onion', 'flour', 'beef sirloin', 'corn meal', 'carrot', 'beef stock', 'yeast']",https://tasty.co/recipe/slow-cooker-roast-beef-and-no-knead-beer-bread,american,No
1568,Meatball Parm Bake,"['baguette', 'basil', 'marinara sauce', 'mozzarella', 'cheese']",https://tasty.co/recipe/meatball-parm-bake,american,Yes
1569,Cheesesteak Stew In A Bread Bowl,"['bread bowl', 'heavy cream', 'onion', 'flour', 'garlic', 'oil drizzle', 'beef sirloin', 'beef stock', 'mushroom', 'thyme', 'cheese']",https://tasty.co/recipe/cheesesteak-stew-in-a-bread-bowl,american,No
1570,Stuffing Vs. Dressing,"['buttermilk biscuit', 'celery', 'cornbread', 'heavy cream', 'onion', 'butter', 'oil', 'pork sausage sausage', 'thyme', 'sage', 'rosemary', 'chicken stock turkey stock']",https://tasty.co/recipe/stuffing-vs-dressing,american,No
1571,Sesame Salmon With Orange Slaw,"['lemon', 'rice vinegar', 'sesame seed', 'onion part', 'oil', 'cabbage', 'carrot', 'fillet', 'orange']",https://tasty.co/recipe/sesame-salmon-with-orange-slaw,american,Yes
1572,Mini Shepherd's Pies,"['tomato paste', 'chicken broth', 'onion', 'oil', 'flour', 'garlic', 'thyme', 'carrot', 'corn', 'pea', ' cauliflower', 'turkey']",https://tasty.co/recipe/mini-shepherds-pies,american,No
1573,Homemade Ricotta Ravioli,"['lemon juice', 'milk', 'garlic', 'packet wonton wrapper', 'baby spinach', 'egg']",https://tasty.co/recipe/homemade-ricotta-ravioli,italian,No
1574,Timpano,"['yolk', 'sausage', 'ricotta', 'parsley', 'rigatoni', 'onion', 'basil', 'grade pasta flour', 'oil', 'meatball', 'shell pasta', 'provolone', 'marinara sauce', 'mozzarella', 'egg', 'cheese']",https://tasty.co/recipe/timpano,italian,No
1575,Freezer Prep Pot Roast,"['parsley', 'onion', 'carrot', 'russet potato', 'chuck roast']",https://tasty.co/recipe/freezer-prep-pot-roast,american,Yes
1576,Hiroshima Okonomiyaki,"['bean sprout', 'nori', 'egg', 'okonomi sauce', 'pork', 'bonito', 'okonomi spatula', 'mayonnaise', 'oil', 'flour', 'mirin', 'cabbage', 'scallion', 'tempura bit', 'package yakisoba noodle']",https://tasty.co/recipe/hiroshima-okonomiyaki,japanese,No
1577,Inside-Out Fried Chicken Tacos,"['chicken breast', 'paprika', 'breadcrumb', 'cumin', 'heavy cream', 'lettuce', 'oil', 'cilantro', 'guacamole', 'pico gallo', 'flour', 'onion powder', 'egg', 'cheese']",https://tasty.co/recipe/inside-out-fried-chicken-tacos,latin_american,No
1578,BBQ Bacon Cheeseburger,"['paprika', 'barbecue sauce', 'strip center bacon', 'parsley', 'leaf lettuce', 'beef', 'oil butter', 'slice tomato', 'cheese']",https://tasty.co/recipe/bbq-bacon-cheeseburger,american,No
1579,Pepperoni Pizza Ring,"['tomato sauce', 'sugar', 'cornmeal', 'provolone style', 'oil', 'flour', 'mozzarella', 'yeast', 'deli style', 'cheese']",https://tasty.co/recipe/pepperoni-pizza-ring,italian,No
1580,3-Minute Pizza,"['tomato sauce', 'parsley leaf', 'oil', 'chip', 'pizza dough hr', 'cheese']",https://tasty.co/recipe/3-minute-pizza,italian,Yes
1581,"Kimchi, Spam, And Egg Scramble","['butter', 'oil', 'rice', 'kimchi', 'egg', 'furikake']",https://tasty.co/recipe/kimchi-spam-and-egg-scramble,korean,Yes
1582,Spinach And Cheese Pork Roll,"['spinach', 'ricotta', 'twine', 'potato', 'onion', 'oil', 'garlic', 'thyme', 'carrot', 'pork loin', 'rosemary', 'cheese']",https://tasty.co/recipe/spinach-and-cheese-pork-roll,american,No
1583,Salt-Crusted Beef Tenderloin,"['rosemary', 'beef tenderloin']",https://tasty.co/recipe/salt-crusted-beef-tenderloin,american,No
1584,1-Hour Noodles (Zha Jiang Mian),"['cilantro leaf', 'bean sauce', 'shallot', 'pork', 'cucumber', 'ginger', 'oil', 'soy sauce', 'garlic', 'cornstarch', 'egg']",https://tasty.co/recipe/1-hour-noodles-zha-jiang-mian,chinese,No
1585,Vegetable Gratin 3 Ways,"['butter', 'brussels', 'bread crumb', 'heavy cream', 'cheddar', 'bacon bit', 'gruyÃ¨re', 'milk', 'flour', 'garlic', 'corn', ' cauliflower', 'cheese']",https://tasty.co/recipe/vegetable-gratin-3-ways,american,Yes
1586,Veggie-Packed Buddha Bowl,"['lemon juice', 'chicken breast', 'cherry tomato', 'cumin', ' garlic', 'turmeric', 'dijon mustard', 'onion', 'oil', 'rice', 'cabbage', 'carrot']",https://tasty.co/recipe/veggie-packed-buddha-bowl,indian,No
1587,Ultimate Lasagna As Made By Joe Sasto,"['butter', 'cooking pasta', 'milk', 'tomato', 'yolk', 'ball mozzarella', 'spinach powder', 'mozzarella', 'nutmeg', 'room temperature', 'onion', 'flour', 'carrot', 'wine', 'cheese', 'beef', 'celery', 'oil', 'garlic', 'basil leaf', 'egg']",https://tasty.co/recipe/ultimate-lasagna-as-made-by-joe-sasto,italian,No
1589,Grilled Veggie & Steak Salad,"['wine vinegar', 'onion', 'oil', 'ribeye steak', 'garlic', 'zucchini', 'bag salad', 'oregano', 'summer squash', 'bell pepper']",https://tasty.co/recipe/grilled-veggie-steak-salad,american,No
1590,Korean Seafood Scallion Pancakes,"['calamari body', 'scallion bunch root', 'rice vinegar', 'sugar', 'ice', 'chili', 'sesame seed', 'scallion light part', 'onion', 'oil', 'flour', 'garlic', 'egg', 'shrimp']",https://tasty.co/recipe/korean-seafood-scallion-pancakes,korean,No
1591,Siga Tibs And Ethiopian Salad,"['pea', 'beet', 'jalapeno', 'tikil goman cabbage carrot', 'lentil azifa', 'tomato', 'iceberg lettuce', 'bread Injera', 'misir wot lentil', 'shiro orange split pea', 'tofu tib', 'butter butter', 'shimbra chickpea paste', 'doro wot chicken', 'timatim fitfit pureed', 'onion', 'ribeye steak', 'Suf pureed seed', 'gomen', 'lemon juice', 'oil', 'garlic', 'potato bean carrot']",https://tasty.co/recipe/siga-tibs-and-ethiopian-salad,african,Yes
1592,Makaronia Tou Fournou By Hannah Simone,"['wine', 'paprika', 'pork', 'parsley', 'milk', 'onion', 'flour', 'garlic', 'butter', 'cinnamon', 'ziti pasta', 'cheese']",https://tasty.co/recipe/makaronia-tou-fournou-as-made-by-hannah-simone,greek,No
1594,Sweet Potato Guerrilla Tacos,"['butter', 'corn tortilla', 'nut almond', 'leek', 'parsley', 'potato', 'scallion part', 'garlic', 'wine', 'thyme', 'cheese']",https://tasty.co/recipe/sweet-potato-guerrilla-tacos,latin_american,No
1595,Marcus Samuelsson's Tibs,"['broccoli', 'cumin', 'oil', 'beef tenderloin', 'wine vinegar', 'ginger', 'cilantro', 'dijon mustard', 'onion', 'Ayib', 'garlic', 'butter', 'tomato', 'leaf', 'injera', 'jalapenoes']",https://tasty.co/recipe/marcus-samuelssons-tibs,african,No
1596,Japanese Rice Burger,"['panko breadcrumb', 'onion', 'rice', 'oil', 'beef gravy', 'beef', 'egg']",https://tasty.co/recipe/japanese-rice-burger,japanese,Yes
1597,Stuffed Meatball Pie,"['tomato paste', 'cheese', 'bell pepper', 'tomato puree', 'onion', 'oil', 'basil', 'pizza dough', 'garlic', 'meatball', 'mozzarella', 'oregano']",https://tasty.co/recipe/stuffed-meatball-pie,italian,No
1598,Poori & Aloo Sabzi,"['wheat flour', 'ghee', 'cumin seed', 'cilantro leaf', 'turmeric', 'curry powder', 'oil', 'ginger', 'potato', 'onion', 'tomato', 'pea']",https://tasty.co/recipe/poori-aloo-sabzi,indian,No
1601,Taco Potato By Hannah Hart,"['jalapeno', 'heavy cream', 'lime', 'cilantro', 'guacamole', 'package mix', 'onion', 'oil', 'russet potato', 'tomato', 'turkey', 'cheese']",https://tasty.co/recipe/taco-potato-as-made-by-hannah-hart,american,No
1602,Mexican Carnitas As Made By Claudette Zepeda,"['lard', 'corn tortilla', 'cilantro', 'style soda', 'guacamole', 'avocado leaf', 'lime wedge', 'milk', 'onion', 'pinto bean', 'rice', 'garlic', 'pork shoulder', 'bay leaf', 'orange juice']",https://tasty.co/recipe/mexican-carnitas-as-made-by-claudette,latin_american,No
1603,Cheesesteak Burger,"['lettuce', 'onion', 'sesame bun', 'beef', 'cheese']",https://tasty.co/recipe/cheesesteak-burger,american,No
1604,Mojito-Marinated Chicken,"['oil', 'chicken breast', 'lime', 'rum', 'garlic']",https://tasty.co/recipe/mojito-marinated-chicken,latin_american,Yes
1605,Mashed Potato Bun Bacon Burger,"['butter', 'lettuce', 'ketchup', 'parsley', 'bacon', 'milk', 'oil', 'garlic', 'beef', 'panko breadcrumb', 'russet potato', 'onion powder', 'egg', 'cheese', 'bell pepper']",https://tasty.co/recipe/mashed-potato-bun-bacon-burger,american,No
1606,Smoky Baby Back Oven Ribs,"['honey', 'apple cider vinegar', 'ketchup', 'Smoky Spice Blend', 'dijon mustard', 'onion', 'baby rib', 'worcestershire sauce']",https://tasty.co/recipe/smoky-baby-back-oven-ribs,american,No
1607,Instant Noodle Lasagna by Tasty Demais,"['tomato sauce', 'ramen', 'heavy cream', 'parsley', 'oregano', 'cheese']",https://tasty.co/recipe/instant-noodle-lasagna-via-tasty-demais,british,Yes
1608,Bruschetta Grilled Chicken,"['onion', 'oil', 'basil', 'chicken breast fillet', 'rom tomato', 'garlic', 'le', 'reduction drizzle']",https://tasty.co/recipe/bruschetta-grilled-chicken,italian,No
1609,Old Bay Turkey Boil,"['butter', 'Old seasoning', 'lemon', 'turkey innards', 'sausage', 'pilsner beer', 'chicken stock', 'parsley', 'potato', 'onion', 'flour', 'pan rack', 'corn', 'brown sugar']",https://tasty.co/recipe/old-bay-turkey-boil,american,No
1610,Lasagne Roll-Ups,"['beef', 'lasagne', 'onion', 'basil', 'garlic', 'tomato', 'oregano', 'egg', 'sprinkle parsley', 'cheese']",https://tasty.co/recipe/lasagne-roll-ups,italian,No
1611,Peking Duck-Inspired Burrito,"['flour tortilla', 'oil cook', 'scallion', 'duck breast', 'hoisin', 'cucumber', 'rice', 'garlic', 'wine']",https://tasty.co/recipe/peking-duck-inspired-burrito,chinese,No
1612,Cauliflower & Chickpea Burgers,"['cumin', 'turmeric', 'cilantro', 'onion', 'pickle', 'garlic', 'chickpea', 'tomato', ' cauliflower', 'lettuce', 'bell pepper']",https://tasty.co/recipe/cauliflower-chickpea-burgers,american,Yes
1613,Skirt Steak With Charred Chimichurri,"['parsley leaf', 'cilantro', 'wine vinegar', 'oil', 'garlic', 'skirt steak', 'jalapeno', 'shallot', 'oregano']",https://tasty.co/recipe/skirt-steak-with-charred-chimichurri,latin_american,No
1614,Loco Moco Rice Burger,"['worcestershire', 'oyster', 'panko breadcrumb', 'onion', 'garlic', 'beef', 'mushroom', 'scallion', 'beef stock', 'cornstarch slurry cornstarch', 'rice leftover rice form', 'egg']",https://tasty.co/recipe/loco-moco-rice-burger,american,No
1615,Soy-Braised Short Ribs With Shiitakes,"['scallion', 'rib', 'sugar', 'soy sauce', 'oil', 'sesame seed', 'ginger', 'onion', 'mirin', 'shiitake mushroom', 'garlic', 'rice', 'wine', 'kimchi', 'oil']",https://tasty.co/recipe/soy-braised-short-ribs-with-shiitakes,korean,No
1616,Herb Salt-Crusted Strip Steak,"['parsley', 'york strip steak', 'thyme', 'herb', 'rosemary', 'oil choice']",https://tasty.co/recipe/herb-salt-crusted-strip-steak,american,No
1617,Honey Mustard Ribs,"['rack baby rib', 'butter', 'honey', 'cayenne', 'mustard', 'paprika']",https://tasty.co/recipe/honey-mustard-ribs,american,No
1618,How To Make Crispy Tempura At Home,"['kabocha squash', 'oil', 'shrimp', 'eggplant', 'egg cold', 'flour']",https://tasty.co/recipe/how-to-make-crispy-tempura-at-home,japanese,No
1619,Creamy Kimchi Bacon Spaghetti,"['butter', 'heavy cream', 'shallot', 'furikake', 'bacon', 'spathetti', 'garlic', 'kimchi', 'scallion', 'cheese']",https://tasty.co/recipe/creamy-kimchi-bacon-spaghetti,italian,Yes
1620,Steamed Whole Fish With Fresh Ginger,"['sugar', 'snapper', 'ginger', 'onion', 'oil hot', 'oil']",https://tasty.co/recipe/steamed-whole-fish-as-made-by-holly-young,chinese,No
1621,Potato Gnocchi With Quick Tomato Sauce,"['cherry tomato', 'onion', 'oil', 'flour', 'russet potato', 'egg']",https://tasty.co/recipe/potato-gnocchi-with-quick-tomato-sauce,italian,Yes
1622,Mama Guilla&#x27;s Sancocho,"['cilantro', 'tomato', 'corn', 'lime wedge', 'olive', 'chicken drumstick', 'recaito', 'chuck roast stew beef', 'cooking wine', 'onion', 'sofrito', 'avocado', 'russet potato', 'cumin', 'yucca', 'plantain', 'oil', 'rice', 'garlic', 'chicken broth']",https://tasty.co/recipe/mama-guilla-s-sancocho,latin_american,No
1623,Za'atar Chicken And Rice Pilaf,"['butter', 'sauce tamari', 'oregano', 'lemon', 'parsley', 'thyme', 'fennel seed', 'basmati rice', 'canola', 'bay leaf', 'coriander seed', 'oil', 'garlic', 'stock', 'brown sugar', 'vermicelli noodle']",https://tasty.co/recipe/zaatar-chicken-and-rice-pilaf,indian,No
1624,Shila's Grandmother's Picante De Carne,"['cumin seed', 'chicken bouillon powder', 'rice', 'amarillo paste', 'oil', 'parsley', 'potato', 'onion', 'carrot', 'beef sirloin', 'corn choclo frozen', 'pea', 'egg', 'pureed garlic']",https://tasty.co/recipe/shilas-grandmothers-picante-de-carne,latin_american,Yes
1625,Mezzetta Roasted Red Bell Pepper Linguine With Shrimp,"['lemon juice', 'paprika', 'Dried Tomatoes oil', 'shallot', 'linguine', 'parsley', 'oil', 'garlic', 'shrimp tail', 'cheese', 'Red Bell Peppers']",https://tasty.co/recipe/mezzetta-roasted-red-bell-pepper-linguine-with-shrimp,italian,No
1626,One-Pan Drunken Noodles,"['hoisin', 'honey', 'leaf basil', 'light', 'bell strip', 'thai chili', 'rice noodle', 'carrot', 'ginger', 'onion', 'spatula', 'baby corn', 'chicken breast', 'wok', 'oyster', 'sesame', 'oil', 'garlic', 'scallion']",https://tasty.co/recipe/one-pan-drunken-noodles,thai,No
